Time,C6_avg,psi6,V,S_cnn,S_param,Path,Step
389.9999,5.513330000000002,0.99444,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T16,39
529.9999,5.513330000000002,0.9962,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T16,53
749.9999,5.513330000000002,0.99555,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T16,75
789.9999,5.513330000000002,0.99506,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T16,79
819.9999,5.513330000000002,0.99513,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T16,82
829.9999,5.513330000000002,0.99335,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T16,83
839.9999,5.513330000000002,0.9954,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T16,84
989.9999,5.513330000000002,0.9944,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T16,99
999.9999,5.513330000000002,0.99655,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T16,100
129.9999,5.486669999999998,0.9671,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,13
139.9999,5.54,0.99463,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,14
149.9999,5.54,0.99358,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,15
159.9999,5.54,0.99511,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,16
169.9999,5.54,0.99536,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,17
179.9999,5.54,0.99533,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,18
189.9999,5.54,0.99361,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,19
199.9999,5.54,0.99413,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,20
209.9999,5.52,0.9868,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,21
219.9999,5.52,0.98864,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,22
229.9999,5.54,0.99196,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,23
239.9999,5.54,0.99566,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,24
249.9999,5.54,0.99527,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,25
259.9999,5.54,0.99438,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,26
269.9999,5.54,0.9941,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,27
279.9999,5.54,0.99372,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,28
289.9999,5.54,0.99504,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,29
299.9999,5.54,0.99578,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,30
309.9999,5.54,0.99647,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,31
319.9999,5.54,0.99436,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,32
329.9999,5.54,0.99434,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,33
339.9999,5.54,0.99374,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,34
349.9999,5.52,0.98967,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,35
359.9999,5.54,0.9957,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,36
369.9999,5.54,0.99542,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,37
379.9999,5.54,0.99503,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,38
389.9999,5.54,0.99463,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,39
399.9999,5.54,0.99279,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,40
409.9999,5.54,0.99572,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,41
419.9999,5.54,0.99417,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,42
429.9999,5.54,0.99549,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,43
439.9999,5.54,0.99663,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,44
449.9999,5.52,0.98916,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,45
459.9999,5.52,0.98862,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,46
469.9999,5.52,0.98994,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,47
479.9999,5.52,0.98781,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,48
489.9999,5.52,0.98871,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,49
499.9999,5.52,0.98747,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,50
509.9999,5.52,0.98734,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,51
519.9999,5.54,0.9923,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,52
529.9999,5.54,0.99435,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,53
539.9999,5.54,0.995,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,54
549.9999,5.54,0.99632,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,55
559.9999,5.52,0.98794,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,56
569.9999,5.54,0.99223,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,57
579.9999,5.54,0.99576,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,58
589.9999,5.54,0.99439,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,59
599.9999,5.52,0.98992,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,60
609.9999,5.54,0.99601,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,61
619.9999,5.54,0.99235,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,62
629.9999,5.52,0.98655,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,63
639.9999,5.52,0.98925,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,64
649.9999,5.54,0.99492,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,65
659.9999,5.54,0.99349,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,66
669.9999,5.53333,0.99337,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,67
679.9999,5.54,0.9956,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,68
689.9999,5.54,0.99196,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,69
699.9999,5.54,0.99459,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,70
709.9999,5.54,0.99607,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,71
719.9999,5.54,0.99561,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,72
729.9999,5.52,0.98703,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,73
739.9999,5.54,0.99337,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,74
749.9999,5.54,0.99323,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,75
759.9999,5.54,0.99207,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,76
769.9999,5.54,0.99578,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,77
779.9999,5.54,0.99598,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,78
789.9999,5.54,0.99515,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,79
799.9999,5.54,0.99588,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,80
809.9999,5.54,0.9963,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,81
819.9999,5.54,0.99482,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,82
829.9999,5.54,0.99474,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,83
839.9999,5.54,0.99559,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,84
849.9999,5.54,0.99593,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,85
859.9999,5.54,0.99337,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,86
869.9999,5.54,0.99592,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,87
879.9999,5.54,0.99632,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,88
889.9999,5.54,0.99278,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,89
899.9999,5.54,0.995,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,90
909.9999,5.54,0.99373,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,91
919.9999,5.54,0.99645,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,92
929.9999,5.54,0.99519,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,93
939.9999,5.52,0.98656,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,94
949.9999,5.54,0.99068,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,95
959.9999,5.54,0.99606,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,96
969.9999,5.54,0.99489,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,97
979.9999,5.54,0.99592,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,98
989.9999,5.54,0.99504,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,99
999.9999,5.54,0.99419,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T23,100
119.9999,5.46667,0.82395,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,12
129.9999,5.42,0.83545,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,13
139.9999,5.42667,0.85049,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,14
159.9999,5.44667,0.92758,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,16
209.9999,5.55333,0.99505,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,21
349.9999,5.56,0.99407,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,35
459.9999,5.56,0.99628,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,46
479.9999,5.56,0.99467,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,48
489.9999,5.56,0.99676,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,49
499.9999,5.56,0.99517,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,50
509.9999,5.56,0.99517,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,51
519.9999,5.56,0.99465,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,52
539.9999,5.56,0.99321,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,54
549.9999,5.56,0.99509,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,55
559.9999,5.56,0.99475,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,56
569.9999,5.56,0.99463,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,57
579.9999,5.56,0.99525,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,58
589.9999,5.56,0.99462,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,59
619.9999,5.56,0.99351,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,62
629.9999,5.56,0.99332,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,63
639.9999,5.56,0.99718,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,64
659.9999,5.56,0.99499,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,66
719.9999,5.56,0.99496,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,72
729.9999,5.56,0.9958,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,73
739.9999,5.56,0.99516,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,74
749.9999,5.56,0.99418,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,75
759.9999,5.56,0.9937,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,76
899.9999,5.56,0.99441,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,90
919.9999,5.56,0.99461,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,92
929.9999,5.56,0.99424,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,93
939.9999,5.56,0.99409,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,94
949.9999,5.56,0.99579,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,95
959.9999,5.56,0.99409,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,96
969.9999,5.56,0.99486,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T14,97
99.9999,5.40667,0.92968,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,10
109.9999,5.52,0.99513,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,11
119.9999,5.52,0.99574,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,12
129.9999,5.52,0.98978,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,13
139.9999,5.52,0.99537,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,14
149.9999,5.52,0.99286,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,15
159.9999,5.52,0.99427,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,16
169.9999,5.50667,0.98518,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,17
179.9999,5.526669999999998,0.99494,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,18
189.9999,5.526669999999998,0.99589,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,19
199.9999,5.526669999999998,0.99244,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,20
209.9999,5.526669999999998,0.99317,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,21
219.9999,5.526669999999998,0.99635,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,22
229.9999,5.526669999999998,0.99241,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,23
239.9999,5.526669999999998,0.99331,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,24
249.9999,5.526669999999998,0.99512,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,25
259.9999,5.526669999999998,0.99623,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,26
269.9999,5.50667,0.98618,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,27
279.9999,5.526669999999998,0.99224,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,28
289.9999,5.526669999999998,0.9946,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,29
299.9999,5.526669999999998,0.99324,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,30
309.9999,5.526669999999998,0.99584,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,31
319.9999,5.526669999999998,0.99176,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,32
329.9999,5.526669999999998,0.99267,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,33
339.9999,5.526669999999998,0.99567,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,34
349.9999,5.526669999999998,0.9952,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,35
359.9999,5.526669999999998,0.99397,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,36
369.9999,5.526669999999998,0.99351,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,37
379.9999,5.526669999999998,0.99261,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,38
389.9999,5.526669999999998,0.9946,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,39
399.9999,5.526669999999998,0.99281,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,40
409.9999,5.526669999999998,0.99519,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,41
419.9999,5.526669999999998,0.99606,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,42
429.9999,5.526669999999998,0.99374,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,43
439.9999,5.526669999999998,0.99593,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,44
449.9999,5.526669999999998,0.99275,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,45
459.9999,5.526669999999998,0.99395,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,46
469.9999,5.526669999999998,0.99244,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,47
479.9999,5.526669999999998,0.99485,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,48
489.9999,5.526669999999998,0.99391,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,49
499.9999,5.526669999999998,0.99518,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,50
509.9999,5.526669999999998,0.99275,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,51
519.9999,5.526669999999998,0.99494,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,52
529.9999,5.526669999999998,0.99511,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,53
539.9999,5.52,0.99037,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,54
549.9999,5.526669999999998,0.99459,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,55
559.9999,5.526669999999998,0.99544,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,56
569.9999,5.526669999999998,0.99468,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,57
579.9999,5.526669999999998,0.99539,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,58
589.9999,5.526669999999998,0.99529,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,59
599.9999,5.526669999999998,0.99467,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,60
609.9999,5.526669999999998,0.99256,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,61
619.9999,5.526669999999998,0.99445,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,62
629.9999,5.526669999999998,0.99504,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,63
639.9999,5.526669999999998,0.99415,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,64
649.9999,5.526669999999998,0.99432,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,65
659.9999,5.526669999999998,0.99223,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,66
669.9999,5.526669999999998,0.99121,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,67
679.9999,5.526669999999998,0.99399,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,68
689.9999,5.50667,0.98843,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,69
699.9999,5.526669999999998,0.99395,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,70
709.9999,5.526669999999998,0.99209,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,71
719.9999,5.50667,0.98832,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,72
729.9999,5.526669999999998,0.99177,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,73
739.9999,5.526669999999998,0.99453,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,74
749.9999,5.526669999999998,0.99365,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,75
759.9999,5.526669999999998,0.99475,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,76
769.9999,5.526669999999998,0.99111,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,77
779.9999,5.526669999999998,0.99065,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,78
789.9999,5.526669999999998,0.99325,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,79
799.9999,5.526669999999998,0.99224,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,80
809.9999,5.526669999999998,0.99473,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,81
819.9999,5.526669999999998,0.99115,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,82
829.9999,5.526669999999998,0.99477,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,83
839.9999,5.50667,0.98887,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,84
849.9999,5.52,0.99393,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,85
859.9999,5.50667,0.98967,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,86
869.9999,5.526669999999998,0.99563,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,87
879.9999,5.526669999999998,0.99385,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,88
889.9999,5.526669999999998,0.99532,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,89
899.9999,5.526669999999998,0.99594,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,90
909.9999,5.526669999999998,0.99448,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,91
919.9999,5.526669999999998,0.99565,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,92
929.9999,5.526669999999998,0.99445,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,93
939.9999,5.526669999999998,0.99451,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,94
